id,slug
70286a75-669d-4137-bab8-33d7350e3aaf,aliyu-magatakarda-wamakko
d512cc2f-795e-4bab-bee4-e5938a1add2c,aliyu-sabi-abdullahi
c3369439-f69e-4408-a38f-1e0dda1bfb1e,amos-bulus
3d062dac-eeff-43ab-8734-9e2d56690b47,apiafi-jocelyn
90b8457f-9879-4606-b045-41aba360a6b4,ayo-akinyelure
eaee8559-8d76-45ac-be2f-28763987e756,bala-naallah
c6a83242-d777-4805-9dc9-c0150bdf7e38,jibrin-barau
f5a0c633-3bce-4a3a-97eb-282dbdcba567,barry-mpigi
cf5aea30-b4fc-4eeb-b827-dd023e9ad0e6,bassey-albert-akpan
37ed7840-c3af-49fc-a284-ac51ae287da0,bello-mandiya
857a6792-4320-43a0-b5da-5e68985fd40c,binos-yero
01cd595a-debc-441c-bf45-cfc7c18ee568,biobarakuma-degi-eremienyo
f63fc610-ec4b-4ba0-bf02-b543c5fd8c8f,abdulfatai-buhari
5943c798-b252-4b2d-ac7a-4b4e4ce863f0,chimaroke-nnamani
c96a04eb-0cda-4d54-a909-45b50f4cadf7,chris-ekpenyong
840101fc-9040-4bf4-b96d-7d362bcd5f47,utazi-chukwuka-godfery
fbe41710-70db-4640-b464-aa3b894031f9,clifford-ordia
129b69f6-8a86-4407-9525-8a2f8caa5828,danjuma-laah
449e302e-a5a4-4d7f-97b9-42d36d567c56,danladi-sankara
1176196d-ddc9-4b05-b234-b3291d8e642a,dimka-ayuba
fab3dfb2-07dd-4eb3-b3f0-6196667924e4,dino-melaye
4dc3361f-6d7d-4315-84c8-f20836e19d86,douye-diri
10ab1957-94a3-4d99-b31d-6236c624921e,bwacha-emmanuel
06b7c1ec-e9fc-47da-8a22-55a1448d36f1,emmanuel-orker-jev
df13478a-638f-4cec-8c58-360fc80eb1b0,francis-alimikkhena
89b51cc3-dca9-43fc-a483-5cd158f2927c,francis-fadahunsi
75cb786a-a984-4a1a-bdef-974fe80467ba,gabriel-suswam
4a3fd28e-a162-46d8-8c98-ea19ff7f855c,gershom-bassey
b1ca0e57-1c9c-4e69-ac6a-fd1fd919b29e,godiya-akwashiki
90ac7b16-8f98-469b-8a8c-0209baa43bb5,halliru-jika
76d5eafa-d1ea-4669-99e1-48b2bc81770a,hassan-nasiha
9c821770-5776-4b0b-b2f0-73ef03898c54,ibikunle-amosun
830b56fc-139a-4122-a60d-fd64fcaa8796,gobir-ibrahim-abdullahi
c5100ba6-dc8a-4b34-b250-5fc157ed9850,ibrahim-bomoi
b41379ca-bae9-4ae5-bc63-57d6114b8662,ibrahim-bukar-abba
e4535d2e-d73f-46e8-830d-ebce0480efba,ibrahim-hassan-hadejia
83688794-abd5-4ab2-a35b-000aeb0cd501,ibrahim-shekarau
e1723f5d-8cae-4b9c-8d26-4ac38512944f,ibrahim-yahaya-oloriegbe
3522fd7d-6699-47f0-8eb8-9409d70f9e52,ifeanyi-uba
31a25c6a-76fc-4b1b-8bb4-22f15a8d6612,ekweremadu-ike
72e630c1-d478-4900-9af4-81b96bdba4ca,isah-jibrin
ee6ac02d-5482-435b-bdbd-e9bfd3272d47,ishaku-cliff
f24dbd67-615d-4f54-a344-295366ae980d,istifanus-dung-gyang
34047ee1-4c7e-4e46-a439-1372b2d7e231,manager-james-ebiowou
a8cb4f6c-4780-4690-bb9b-77ee93a93204,kabir-barkiya
615c11fc-755e-4790-a1ac-70f880501b17,kabiru-ibrahim-gaya
c5c7a624-0b17-484f-b218-b9134e45a650,kashim-shettima
a44e7319-5f79-4a36-900d-a10fdef8bc7a,kolawole-balogun
c7813ad0-86a1-4aff-803d-1b2806ebee85,lawrence-ewhrudjakpor
cf7cb812-292b-40e6-a479-863b9d1756f4,lekan-mustapha
3119182c-afcd-413b-af18-0e4a50cb627a,lola-ashiru
66e28abb-197f-47ad-ad54-cd78c53bd4e9,longjan-ignatius
afc91574-3d10-45f3-b906-43d3bb443f7e,mathew-a-urhoghide
a71557bf-24a3-45df-9673-21a28cc4bcf7,michael-ama-nnachi
14819a34-2f76-4354-80b0-6b7055268606,michael-opeyemi-bamidele
e3d5129d-3dd5-4e01-bd33-5d042bcdb70c,mustapha-sani-mohammed
7babc3b9-ede9-44f7-a2cc-af49aba7f70c,suleiman-nazif
54220803-37fc-4970-8f9e-693df8c5f721,goje-mohammed-danjuma
5caac0f1-5659-46cb-94d3-d3eaf49acd42,mohammed-sabo-nakudu
80aec56b-d413-4ace-aed1-e08b329a7e9e,mohammed-sani-musa
7d3a587c-194a-43b6-ba2e-04581d9aa783,muhammad-adamu-aliero
30d9e31f-8113-423b-992b-124f97ea02aa,obinna-joseph-ogba
97c96735-a6f1-4dd5-b01b-a45316179da5,olubunmi-adetunmbi
5744450e-41b7-4d7d-b81a-83f42f34437d,tinubu-oluremi
1a41403a-b5ac-49c1-9dc5-ed78b2ccb6f0,onyewuchi-francis
b1d36c7c-824b-4a14-ba49-19691dde62df,orji-uzor-kalu
cf917eea-0905-4f82-abc6-6c096e138da4,osinowo-sikiru-adebayo
af00a81c-21e0-49f9-b61b-e90b36fc8ba1,ovie-omo-agege
e4840a77-41c5-4818-b0e8-54676f004239,peter-nwaoboshi
bd2e8ef2-956f-4ab0-8655-d8074b90a8ae,aduda-philip-tanimu
492649fc-b48e-4b3e-816f-a73b85ca43d8,prince-dayo-adeyeye
62948032-2e2f-4962-b37e-7f082e722b47,boroffice-robert-ajayi
6d4ea79f-42aa-499a-83bf-66c00af89e2e,owelle-rochas-okorocha
cb162d89-ba46-49cc-84f3-a7d3ee25e62e,rose-okoji-ok
444c2be4-45fa-4e62-acac-ed9a6181f1b9,sahabi-yau
6b694fb7-db1f-4608-a1a0-fb40cd19bbe9,saidu-alkali
e5f73d13-00b5-4dd3-98b4-3ad8b72be43e,samuel-egwu
3e566c92-7054-461a-842f-6128f233a997,sandy-onor
eddb3c5a-7bc0-4b68-9795-30c8098c1b36,shuaibu-lau
b3c68cc0-3a3e-4d47-8feb-bb6d75c4f343,stella-adaeze-oduah
8e3b9a97-90af-4561-85ea-dab57d7af528,suleiman-hunkuyi
59fadd0b-5977-4690-97b4-cbd5b9d0c57d,umaru-tanko-al-makura
e43353f1-d7f2-453e-a3cd-bbe3eb374fc8,teslim-folarin
73f394c3-b0ae-4154-b86c-8e5b7b637df8,theodore-ahamefule-orji
f2114b08-9d17-4cbf-bf4b-c8c20d236e1f,thompson-sekibo
9a9cc23d-dfd7-4696-b8f0-cb56eb02455b,tofowomo-nicholas-olubukola
a73d5f97-8ec6-4cc6-952a-9b72ecc7632e,tolu-odebiyi
e9700ee0-6282-44b9-9b34-11f20f86b02a,uba-sani
cc161325-cd0f-4aba-a17a-da2a0e931211,uche-lilian-ekwunife
5fe746a2-8048-4f16-91d8-0989f88812e8,umar-sadiq
3b1e65ac-196e-4773-9d1d-5782e376bf59,yahaya-abdullahi
2c4518b4-1c4b-43f9-b938-48c87c266d07,yakubu-oseni
f95eee1d-5f81-4813-8164-7e1cc908e878,yusuf-abubakar-yusuf
gov-abdullahi-sule,abdullahi-sule
gov-abdulrahman-abdulrazaq,abdulrahman-abdulrazaq
gov:alhaji-abubakar-sani-lulu-bello,abubakar-sani-bello
gov:aminu-masari,aminu-bello-masari
gov:aminu-waziri-tambuwal,waziri-aminu-tambuwal
gov:atiku-bagudu,bagudu-abubakar-atiku
gov-babagana-zulum,babagana-zulum
gov-babajide-sanwo-olu,babajide-sanwo-olu
gov-bala-mohammed,bala-mohammed
gov-bello-mattawalle,bello-mattawalle
gov:ben-ayade,benedict-ayade
gov-chukwuemeka-ihedioha,chukwuemeka-ihedioha
gov-dapo-abiodun,dapo-abiodun
gov:darius-ishaku,darius-ishaku
gov:dave-umahi,dave-umahi
gov:godwin-obaseki,godwin-obaseki
gov:senator-ifeanyi-okowa,arthur-okowa-ifeanyi
gov:ifeanyi-ugwuanyi,ugwuanyi-ifeanyi
gov-inuwa-yahaya,inuwa-yahaya
gov-isiaka-adegboyega-oyetola,isiaka-adegboyega-oyetola
gov-jibrilla-jindow,jibrilla-jindow
gov:kayode-fayemi,kayode-fayemi
gov-mai-mala-buni,mai-mala-buni
gov-muhammad-badru,muhammad-badru
gov:mallam-nasir-el-rufai,nasir-el-rufai
gov:nyesom-wike,nyesom-wike
gov:victor-okezie-ikpeazu,okezie-ikpeazu
gov:oluwarontimi-akeredolu,oluwarotimi-akeredolu
gov:samuel-ortom,samuel-ortom
gov:seriake-dickson,henry-seriake-dickson
gov-seyi-makinde,seyi-makinde
gov:simon-lalong,simon-lalong
gov:emmanuel-udom,emmanuel-udom
gov:umar-danguje,umar-ganduje
gov:willie-obiano,willie-maduabuchukwu-obiano
gov:yahaya-bello,yahaya-bello
